Co_Code,Equity_Paid_Up,Networth,Capital_Employed,Total_Debt,Gross_Block,Net_Working_Capital,Current_Assets,Current_Liabilities_and_Provisions,Total_Assets_by_Liabilities,Gross_Sales,Net_Sales,Other_Income,Value_Of_Output,Cost_of_Production,Selling_Cost,PBIDT,PBDT,PBIT,PBT,PAT,Adjusted_PAT,CP,Revenue_earnings_in_forex,Revenue_expenses_in_forex,Capital_expenses_in_forex,Book_Value_Unit_Curr,Book_Value_Adj_Unit_Curr,Market_Capitalisation,CEPS_annualised_Unit_Curr,Cash_Flow_From_Operating_Activities,Cash_Flow_From_Investing_Activities,Cash_Flow_From_Financing_Activities,ROG-Net_Worth_perc,ROG-Capital_Employed_perc,ROG-Gross_Block_perc,ROG-Gross_Sales_perc,ROG-Net_Sales_perc,ROG-Cost_of_Production_perc,ROG-Total_Assets_perc,ROG-PBIDT_perc,ROG-PBDT_perc,ROG-PBIT_perc,ROG-PBT_perc,ROG-PAT_perc,ROG-CP_perc,ROG-Revenue_earnings_in_forex_perc,ROG-Revenue_expenses_in_forex_perc,ROG-Market_Capitalisation_perc,Current_Ratio_Latest,Fixed_Assets_Ratio_Latest,Inventory_Ratio_Latest,Debtors_Ratio_Latest,Total_Asset_Turnover_Ratio_Latest,Interest_Cover_Ratio_Latest,PBIDTM_perc_Latest,PBITM_perc_Latest,PBDTM_perc_Latest,CPM_perc_Latest,APATM_perc_Latest,Debtors_Velocity_Days,Creditors_Velocity_Days,Inventory_Velocity_Days,Value_of_Output_by_Total_Assets,Value_of_Output_by_Gross_Block,default
1322.0,13.24,88.31,195.38,48.79,25.65,-0.56,23.05,23.62,219.01,40.0,40.0,1.53,40.0,15.5,0.15,32.19,24.16,31.27,219.055,171.6925,153.3,15.97,0.0,0.0,0.0,13.34,5.22,224.38,2.21,26.41,0.16,-130.235,8.72,0.56,-2.69,0.0,0.0,46.64,0.61,-11.86,-12.05,-12.95,-13.51,-14.59,-12.35,0.0,0.0,31.39,1.08,0.46,58.0325,45.832499999999996,0.07,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,1.0,91.0,35.0,0.23,0.46,0.0
67803.75,0.98,12.5,27.88,15.27,2.07,25.54,28.59,3.04,30.92,114.25,114.25,0.05,114.25,3.19,0.0,4.73,2.44,3.54,1.25,0.82,0.82,2.01,0.0,0.0,0.0,127.46,21.24,0.0,20.51,-1.32,3.23,-1.7,6.84,-11.88,-32.5875,7.07,7.07,-40.82,-13.15,-15.08,-14.39,20.82,372.3775,422.025,-27.17,0.0,0.0,0.0,1.68,54.6675,58.0325,3.39,2.98,2.26,4.15,3.89,2.43,1.68,1.42,83.0,615.25,20.0,2.72,57.9625,0.0
2054.0,34.81,-162.01,100.53,1572.6100000000001,163.82,-3.25,32.13,35.38,135.91,29.55,28.9,0.81,28.29,51.07,0.49,-25.8,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,-29.557499999999997,-15.585,0.0,3.37,0.0,-46.54,-46.54,8.05,-7.475,-4.8,-0.05,4.77,-55.6275,-23.04,-0.05,-73.185,-73.1725,-66.4,-13.71,25.07,20.85,20.47,18.48,18.48,20.85,-60.9075,-76.4,-6.85,0.24,0.0,0.06,0.03,0.0,-1.41,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,89.0,117.0,73.0,0.0,0.0,1.0
14797.0,14.0,19.7,19.7,0.0,0.4,1.73,1.78,0.06,19.76,0.2,0.2,0.0,0.2,0.08,0.01,0.08,0.08,0.06,0.06,0.06,0.06,0.08,0.0,0.0,0.0,14.07,14.07,29.05,0.06,0.01,0.0,0.0,-0.05,-0.05,-9.09,17.65,17.65,-20.0,0.05,14.29,14.29,371.66499999999996,200.0,422.025,33.33,0.0,0.0,47.16,39.3325,0.68,0.03,4.91,0.01,0.0,25.93,18.52,25.93,22.22,14.81,192.0,61.0,0.0,0.01,0.64,0.0
13668.0,3.0,3.24,3.27,0.0,0.03,3.26,3.33,0.06,3.33,2.35,2.35,0.0,1.91,1.77,0.0,0.06,0.06,0.06,0.06,0.04,0.04,0.04,0.0,0.0,0.0,10.8,10.8,0.0,0.13,-0.01,0.0,0.0,1.25,1.24,0.0,227.41,227.41,32.09,1.52,-14.29,-14.29,-14.29,-14.29,-20.0,-20.0,0.0,0.0,0.0,39.3325,54.6675,0.67,0.0,0.13,0.0,2.38,2.38,2.38,2.38,2.38,0.0,0.0,148.0,0.1,10.67,0.0
85.0,41.31,1829.0825,3634.915,1572.6100000000001,258.39,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,13.19,231.39,360.725,304.665,11.3225,22.95,22.95,3984.7225,3.29,229.84,-143.6425,52.332499999999996,0.8,15.13,-32.5875,-9.74,-10.46,24.13,4.48,8.73,-12.24,16.95,5.43,0.9,-15.39,-60.9075,-76.4,15.55,1.12,54.6675,2.45,9.58,0.47,0.37,9.32,7.57,-10.99,-10.99,-117.12,33.0,67.0,135.0,0.58,8.29,0.0
15876.0,1.68,25.72,35.72,9.86,8.75,29.94,55.46,25.53,61.24,60.93,60.93,0.04,64.34,60.24,0.05,4.32,3.42,3.21,2.31,1.71,1.71,2.82,0.0,0.0,0.0,15.32,1.04,3984.7225,1.66,0.1,-0.36,0.26,6.24,7.4,4.29,-13.71,-13.71,-20.43,9.61,38.46,79.06,35.44,99.14,69.31,60.23,0.0,0.0,237.875,2.12,6.0,3.26,6.18,2.16,2.23,4.9,3.71,3.24,2.87,1.68,188.0,133.0,135.0,1.52,7.48,0.0
18922.0,21.06,30.14,68.22,38.08,5.71,62.1,155.59,93.5,161.72,436.84,436.84,-3.5,440.36,423.76,1.19,9.97,5.69,9.61,5.33,3.54,3.54,3.9,0.0,0.0,0.0,14.31,10.22,134.68,1.78,-3.46,-1.28,-5.96,9.44,73.77,51.365,5.94,5.94,2.64,8.17,31.7,15.18,30.75,12.92,12.38,15.73,0.0,0.0,-41.02,1.22,10.88,4.31,0.66,1.29,1.04,5.56,5.0,0.78,0.73,0.17,87.0,80.0,26.0,0.44,11.69,0.0
12311.0,4.76,4.32,4.37,0.05,0.01,3.64,3.77,0.12,4.49,0.11,0.11,0.0,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,9.08,7.04,0.0,0.01,0.0,0.0,0.0,0.46,0.0,227.41,227.41,225.93,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.04,39.3325,5.0,0.0,0.01,0.01,0.0,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,715.25,615.25,0.0,0.01,5.0,0.0
24481.0,7.11,44.57,52.2,5.49,19.42,12.19,32.54,20.34,72.54,47.73,47.73,0.19,40.62,43.84,0.15,3.89,3.27,2.86,2.24,1.85,1.78,2.88,0.0,0.0,0.0,6.27,62.7,22.75,0.39,23.39,-143.6425,-0.51,3.08,-2.7,-0.15,-27.63,-27.63,-49.14,-11.69,-8.04,-14.84,-16.13,-25.83,-21.94,-9.72,0.0,0.0,-24.54,1.81,0.84,0.89,3.74,0.31,3.17,14.28,8.58,11.57,12.47,6.77,142.0,157.0,183.0,0.32,1.11,0.0
5490.0,0.21,267.51,333.64,65.39,0.97,45.42,46.67,1.26,334.9,198.09,198.09,78.80250000000001,205.81,201.34,0.19,15.11,13.47,15.05,13.41,11.43,12.93,11.49,0.0,304.665,0.0,349.655,298.0875,0.0,59.3,229.84,-143.6425,-0.37,4.34,29.75,8.99,38.2,38.2,58.11,23.92,4.5,-6.85,4.3,-7.07,-10.21,-9.95,0.0,122.18,0.0,0.86,54.6675,6.52,13.31,0.36,59.75,18.77,18.74,17.08,15.87,15.83,9.0,7.0,29.0,0.39,57.9625,0.0
4382.0,4.09,24.75,24.75,0.0,2.69,3.17,3.48,0.3,25.05,2.51,2.51,1.66,2.51,2.77,0.53,-1.94,-1.95,-2.26,-2.27,-2.23,-2.22,-1.91,1.8,0.0,0.0,60.49,60.49,17.79,-4.67,0.63,-1.18,0.0,-10.0,-10.0,-8.5,-73.185,-73.1725,-66.4,-11.92,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,-60.9075,0.0,237.875,4.24,1.77,58.0325,4.52,0.17,-4.0,2.63,-1.2,2.39,2.63,-1.2,27.0,11.0,0.0,0.15,1.61,0.0
67803.75,0.68,2.54,22.25,19.7,7.57,15.8,28.6,12.79,35.05,123.49,123.23,0.0,127.75,123.42,0.63,4.18,1.9,3.51,1.23,0.84,0.84,1.51,0.0,0.0,0.0,37.5,9.38,0.0,59.3,10.88,-0.49,-10.45,90.2075,-24.93,51.365,1.08,1.23,4.44,9.36,48.23,75.93,42.68,70.83,71.43,77.65,0.0,0.0,0.0,1.22,54.6675,6.15,45.832499999999996,3.98,1.69,2.99,2.26,1.65,1.34,0.6,17.0,20.0,63.0,2.5175,57.9625,0.0
4532.0,11.33,22.87,22.87,0.0,7.78,-10.44,16.3,26.74,49.61,15.02,15.02,0.07,15.03,14.58,0.05,0.97,0.97,0.07,0.07,-0.01,-0.01,0.89,0.0,0.0,0.0,20.18,20.18,2.21,0.79,2.87,-2.72,0.07,0.53,-2.43,0.0,0.94,0.94,1.18,64.1575,-1.02,1.04,40.0,133.33,-106.67,-17.59,0.0,0.0,-9.43,1.1,1.35,58.0325,1.23,0.53,0.0,6.53,1.39,6.53,6.28,1.14,715.25,615.25,14.0,0.37,1.43,0.0
1799.0,2.55,17.69,39.65,20.37,33.75,24.82,26.02,1.19,40.84,18.91,18.91,0.16,18.9,12.54,0.31,5.52,3.93,4.24,2.65,2.23,2.53,3.51,0.21,0.14,0.0,69.36,69.36,28.56,13.57,13.92,0.2,2.21,11.82,20.96,6.4,-8.82,-8.82,-9.52,18.1,-16.74,-22.94,-26.77,-37.79,-33.63,-16.43,0.0,-76.4,43.59,2.16,0.58,6.08,6.33,0.31,4.95,24.63,20.45,20.49,16.9,12.72,34.0,3.0,27.0,0.58,0.64,0.0
303.0,16.96,1829.0825,3634.915,105.22,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,119.84,119.84,3984.7225,14.98,229.84,-143.6425,-130.235,-3.01,-1.67,11.9,11.03,10.96,12.51,7.77,60.0,62.35,65.88,69.27,65.98,58.14,56.959999999999994,-76.4,56.01,1.44,1.46,8.18,4.52,0.84,59.75,18.51,14.65,18.09,15.24,11.38,84.0,28.0,64.0,0.78,1.62,0.0
5398.0,4.15,8.44,9.16,0.0,12.59,1.76,3.57,1.81,10.97,7.97,7.97,0.44,7.97,6.31,0.01,1.97,1.89,1.61,1.53,1.07,0.96,1.43,0.0,0.0,0.0,20.34,20.34,6.25,3.45,0.8,-1.41,0.42,26.92,31.99,0.96,9.78,9.78,1.12,30.29,27.92,23.53,85.06,77.91,105.77,20.17,0.0,0.0,-1.26,1.16,0.62,58.0325,45.832499999999996,0.99,8.83,17.55,14.23,15.94,11.55,8.24,15.0,0.0,1.0,0.91,0.67,0.0
3521.0,3.04,2.58,3.04,0.13,7.76,2.05,3.29,1.24,4.28,6.0,5.53,0.15,5.73,5.18,0.25,-0.7,-0.74,-0.91,-0.95,-0.94,-0.31,-0.73,0.15,0.0,0.0,8.48,8.48,5.02,-2.4,0.03,-0.11,0.0,-55.6275,-33.3825,0.52,6.76,7.38,17.73,-26.96,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,-60.9075,0.0,4.37,1.41,0.65,10.6,3.95,1.8,-1.21,-1.18,-3.34,-3.93,-3.93,-6.09,98.0,62.0,39.0,0.97,0.64,0.0
3714.0,5.98,44.37,172.24,127.87,113.01,111.12,157.75,46.63,218.87,382.77,341.55,3.23,334.86,326.58,1.02,10.97,-0.34,6.97,-4.34,-4.92,-4.91,-0.92,0.48,0.42,11.3225,74.26,74.26,11.42,-1.54,229.84,-7.48,-130.235,-9.98,-22.72,2.02,5.98,5.81,1.87,-14.37,-50.98,-103.86,-56.36,-513.9475,-501.2525,-110.55,56.959999999999994,122.18,-11.61,0.67,0.96,6.16,1.57,0.99,-2.83,-16.55,-20.04,-90.795,-87.21249999999999,-117.12,114.0,38.0,55.0,0.5,0.84,0.0
4706.0,3.08,6.26,6.26,0.0,0.01,1.18,1.48,0.28,6.54,0.0,0.0,0.13,0.0,0.01,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,20.32,20.32,2.83,0.29,-0.13,0.0,0.13,1.46,1.46,0.0,-73.185,-73.1725,0.0,0.62,28.57,28.57,28.57,28.57,28.57,28.57,0.0,0.0,-9.58,39.3325,0.0,0.0,0.0,0.0,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,615.25,0.0,0.0,0.0,0.0
3755.0,12.47,89.41,143.77,44.55,157.27,16.35,29.49,13.15,156.92,28.98,28.72,3.01,28.79,26.61,1.46,0.0,-6.89,-3.44,-10.33,-4.77,-4.67,-1.33,0.16,3.02,0.0,35.86,35.86,141.04,-0.53,29.05,-143.6425,-130.235,-17.69,-16.64,3.69,-46.13,-46.31,-41.47,-17.23,-100.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,-60.9075,-76.4,86.34,0.85,0.23,5.56,2.44,0.28,1.12,25.11,16.87,10.06,9.82,1.57,124.0,72.0,74.0,0.2,0.22,0.0
2036.0,13.82,119.36,287.1,165.77,1409.325,89.42,225.7,136.27,423.38,2845.3725,2780.14,2.87,2803.74,1981.6799999999998,74.97999999999999,48.72,28.01,30.96,10.25,4.78,5.07,22.54,0.05,10.53,0.0,86.39,86.39,201.71,16.21,229.84,-1.51,-130.235,4.72,-3.32,1.45,18.41,18.47,16.92,-3.93,1.02,16.71,7.43,123.31,135.47,5.13,0.0,122.18,237.875,1.05,1.46,8.63,6.76,2.43,2.83,7.83,5.37,5.93,4.03,1.57,40.0,67.0,73.0,1.6,1.34,0.0
28710.0,2.78,19.06,58.84,21.84,11.99,39.26,53.1,13.84,72.67,145.12,145.12,0.15,142.34,132.05,0.11,7.1,4.23,5.88,3.01,1.93,1.95,3.15,0.0,0.0,0.0,68.51,68.51,0.0,11.33,6.37,-1.48,-3.8,11.01,5.17,8.8,47.92,47.92,29.21,11.65,87.34,96.74,79.82,84.66,80.37,98.11,0.0,0.0,0.0,1.65,7.21,7.99,8.4,2.28,2.27,5.93,4.76,3.84,2.94,1.77,45.0,26.0,61.0,2.34,9.42,0.0
2302.0,131.24,-11.6975,-32.81,1572.6100000000001,1409.325,-11.945,131.31,1021.03,296.26,168.31,150.13,8.45,152.02,269.83,0.21,-3.995,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,-29.557499999999997,-15.585,0.0,0.34,0.0,-13.567499999999999,-13.567499999999999,94.71,-7.475,-21.95,4.61,52.332499999999996,-55.6275,-33.3825,-4.16,-29.04,-28.9,-19.02,-14.62,-33.0,-29.6,-22.34,-21.85,-21.85,-29.6,0.0,-76.4,18.39,0.15,0.24,3.5,45.832499999999996,0.0,-1.4,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,34.0,160.0,81.0,0.52,0.24,1.0
7303.0,5.0,3.03,3.03,0.0,0.15,-0.51,1.93,2.43,5.46,0.4,0.4,0.0,0.4,0.35,0.0,-1.98,-1.98,-1.98,-1.98,-1.98,0.04,-1.98,0.0,0.0,0.0,6.05,6.05,0.0,-3.96,-2.15,2.1,0.01,-55.6275,-33.3825,0.0,227.41,227.41,225.93,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,2.0,0.75,0.0,2.74,2.74,2.74,2.74,2.74,251.0,615.25,0.0,0.13,9.73,0.0
3285.0,40.93,1829.0825,408.11,49.93,162.47,827.735,2014.74,120.53,528.64,405.59,405.59,3.09,404.23,269.61,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,8.45,8.45,3984.7225,1.83,229.84,-143.6425,52.332499999999996,90.2075,73.77,51.365,28.78,28.78,22.97,64.1575,36.38,47.0,39.93,52.85,20.79,18.56,56.959999999999994,122.18,237.875,1.84,1.14,5.92,1.5,0.45,4.66,14.37,7.42,12.78,12.62,5.67,107.0,53.0,75.0,0.47,1.32,0.0
4977.0,6.61,-5.65,7.37,5.94,5.42,-0.21,0.07,0.28,7.65,0.0,0.0,0.09,0.0,0.13,0.0,-0.16,-0.16,-0.27,-0.27,-0.24,-0.31,-0.13,0.0,0.0,0.0,-8.55,-8.55,0.0,-0.2,-0.14,0.16,-0.06,-4.44,-3.91,0.0,-73.185,-73.1725,30.0,-3.89,27.27,27.27,0.0,0.0,7.69,38.1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.25,0.0,0.0,0.0,1.0
4488.0,12.57,131.59,192.55,59.45,113.61,142.16,254.2,112.04,304.58,321.92,316.22,78.80250000000001,333.7,264.2,1.01,53.31,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,104.69,104.69,3984.7225,59.3,-3.08,-0.52,52.332499999999996,26.32,73.77,3.67,8.07,8.38,25.04,64.1575,3.47,8.49,4.1,10.13,5.12,4.06,56.959999999999994,122.18,237.875,1.26,2.38,2.69,4.41,1.4,6.15,14.38,12.14,12.41,9.97,7.73,93.0,55.0,117.0,1.18,2.54,0.0
6542.0,10.84,25.56,25.83,0.0,0.29,19.26,19.74,0.49,26.32,1.56,1.56,0.0,1.56,0.71,0.01,0.13,0.13,0.04,0.04,0.01,0.01,0.1,0.0,0.0,0.0,23.58,23.58,21.84,0.09,-0.2,0.0,0.0,0.04,0.27,0.0,-33.9,-33.9,-39.32,-3.2,-53.57,-53.57,-80.95,-80.95,-93.33,-54.55,0.0,0.0,-41.0825,39.3325,1.94,0.0,0.0,0.05,0.0,11.03,1.47,11.03,11.03,1.47,0.0,28.0,0.0,0.05,2.57,0.0
5759.0,7.0,6.6,6.72,0.12,0.0,0.97,0.98,0.0,6.72,0.06,0.06,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,9.42,10.47,0.0,0.97,-0.91,0.0,0.0,0.0,0.0,20.0,20.0,-33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.875,1.4,0.0,0.0,0.31,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
2661.0,0.25,10.31,23.89,13.58,28.61,4.03,12.95,8.93,32.82,53.75,53.75,0.21,53.75,44.28,1.84,7.66,5.95,2.93,1.22,0.48,0.68,5.21,0.68,0.34,0.0,349.655,298.0875,0.0,59.3,5.12,-4.43,-0.54,90.2075,73.77,1.06,13.54,13.54,9.36,14.44,5.36,0.0,76.51,372.3775,-14.29,-15.56,56.959999999999994,0.0,0.0,0.71,1.56,0.0,4.91,2.03,1.54,16.79,6.46,12.59,12.2,1.87,71.0,152.0,0.0,1.74,1.78,0.0
30141.0,31.35,164.23,169.99,5.76,8.68,4.54,20.39,15.85,185.84,23.71,22.92,0.36,22.92,21.29,0.04,1.92,1.0,1.44,0.52,0.36,0.36,0.84,2.21,0.01,0.0,52.39,17.46,55.96,0.27,0.99,0.57,-1.33,-0.04,-0.29,-32.5875,227.41,63.6,225.93,8.48,-24.11,-29.58,-29.76,-44.68,-41.94,-23.64,-60.9075,0.0,-11.85,1.56,4.26,0.0,2.26,0.18,1.56,4.44,3.56,2.16,1.76,0.88,184.0,125.0,0.0,0.18,3.2,0.0
986.0,131.24,1829.0825,3634.915,1572.6100000000001,115.39,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,15.22,365.68,7.44,-30.575,-29.557499999999997,-8.03,0.0,15.99,0.0,37.66,37.66,3984.7225,-0.03,-21.95,13.9975,-130.235,-0.18,-5.28,-32.5875,-43.29,-43.29,-42.57,3.0,-20.62,-88.51,-21.26,-94.09,-120.05,-109.4,0.0,122.18,15.47,1.74,7.78,1.08,0.76,0.08,0.19,8.04,7.59,-90.795,-87.21249999999999,-117.12,715.25,615.25,324.75,0.04,6.89,0.0
5181.0,5.89,5.8,7.13,0.0,0.19,1.17,1.18,0.0,7.13,0.66,0.66,0.0,0.66,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,4.92,19.22,0.0,-0.03,0.0,0.0,0.0,-7.28,0.0,227.41,227.41,225.93,-7.28,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,40.09,39.3325,54.6675,0.0,2.16,0.1,0.0,0.0,0.0,0.0,0.0,0.0,715.25,0.0,0.0,0.09,6.9,0.0
5433.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,0.0,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,0.0,0.0,0.0,141.24,298.0875,3984.7225,6.14,-21.95,-143.6425,-130.235,3.32,8.33,9.07,5.85,5.85,25.3,6.39,6.24,-23.19,6.17,-26.06,-22.12,-18.16,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,8.62,0.0
43091.0,3.35,4.24,4.3,0.06,0.12,1.87,1.92,0.05,4.35,0.11,0.11,0.11,0.11,0.13,0.0,0.06,0.05,0.03,0.02,0.01,0.01,0.04,0.0,0.0,0.0,12.66,12.66,0.0,0.12,-1.04,-0.1,0.98,29.66,28.74,-32.5875,37.5,37.5,225.93,28.7,20.0,25.0,50.0,100.0,0.0,33.33,0.0,0.0,0.0,39.3325,1.2,0.0,0.2,0.06,0.0,25.0,20.83,25.0,12.5,8.33,715.25,70.0,0.0,0.06,1.2,0.0
67803.75,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,106.1,151.44,45.35,4568.7300000000005,53.02,53.02,78.80250000000001,60.03,99.05,9.51,-20.91,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,-29.557499999999997,-15.585,0.0,0.0,0.0,15.37,15.37,0.0,-1.42,-21.95,-143.6425,52.332499999999996,24.98,73.77,51.365,227.41,227.41,225.93,64.1575,-127.77,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,0.0,1.09,0.52,20.96,19.59,0.13,-0.45,-9.27,-82.2225,-90.795,-87.21249999999999,-117.12,27.0,67.0,20.0,0.19,0.86,0.0
24836.0,18.91,135.49,184.0,48.51,122.42,55.18,57.05,1.86,185.86,139.12,139.12,0.0,131.15,108.83,7.15,9.54,2.87,5.58,-1.09,1.15,1.15,5.11,0.0,0.0,0.0,71.08,71.08,104.55,2.7,229.84,-143.6425,-8.01,0.84,5.26,51.365,16.19,16.19,10.59,4.08,-57.1,-82.94,-66.24,-109.81,-88.91,-68.22,0.0,0.0,237.875,0.8,0.08,1.86,1.08,0.06,-6.7075,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,59.0,1.0,52.0,0.05,0.07,0.0
1699.0,0.24,1.65,1.65,0.0,0.1,1.52,1.86,0.33,1.98,0.48,0.48,0.1,0.48,0.43,0.03,0.08,0.08,0.07,0.07,0.05,0.05,0.06,0.32,0.0,0.0,68.73,68.73,0.0,2.5,0.39,-0.35,0.0,3.13,3.13,0.0,227.41,227.41,65.38,22.98,60.0,60.0,75.0,75.0,66.67,50.0,56.959999999999994,0.0,0.0,39.3325,1.2,3.43,0.0,0.07,0.0,41.67,33.33,57.9775,48.2475,40.692499999999995,217.0,123.0,110.0,0.07,1.2,0.0
365.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,-11.945,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,349.655,298.0875,3984.7225,59.3,229.84,-143.6425,-130.235,14.68,10.36,8.74,-5.77,-5.09,-5.36,5.37,-2.44,-1.7,-5.3,-4.59,-11.63,-7.05,56.959999999999994,122.18,22.08,0.89,3.28,17.43,17.35,1.67,59.75,12.45,9.63,12.14,9.92,7.11,23.0,56.0,31.0,1.22,3.4,0.0
4972.0,14.06,18.71,19.86,1.15,0.0,19.87,20.07,0.2,20.06,0.0,0.0,0.0,0.0,0.01,0.0,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0.0,0.0,0.0,13.3,13.3,12.52,-0.04,-0.05,0.0,-0.07,-0.27,-0.6,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.29,39.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4917.0,30.96,2.81,2.81,0.0,0.0,2.79,2.97,0.18,2.99,0.0,0.0,0.12,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.06,0.06,0.06,0.0,0.0,0.0,0.91,0.91,0.0,0.02,0.0,0.0,0.0,2.18,-2.43,0.0,0.0,0.0,0.0,-1.97,125.0,125.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353.0,14.8,15.27,15.29,0.02,0.2,9.08,9.3,0.22,15.51,0.88,0.88,0.03,0.88,0.88,0.0,0.03,0.03,-0.02,-0.02,-0.01,-0.01,0.04,0.0,0.0,0.0,1.03,1.03,3.4,0.0,0.48,-0.07,-0.48,-0.07,-3.11,-32.5875,51.72,51.72,44.26,-2.15,50.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,-4.23,39.3325,8.0,4.19,0.41,0.06,0.0,1.14,-3.41,1.14,3.41,-1.14,715.25,48.0,40.0,0.05,5.12,0.0
14778.0,131.24,115.85,175.97,59.93,87.66,5.94,38.7,32.76,208.73,142.98,142.98,0.05,142.98,136.72,0.01,-3.995,-17.872500000000002,-10.834999999999999,-32.7575,-30.575,0.13,-15.585,0.0,0.0,0.0,7.74,7.74,32.92,-5.74,5.31,0.09,-5.41,-55.6275,-33.3825,-0.1,-2.34,-2.34,-4.15,-26.4375,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,62.97,0.53,1.13,16.89,4.61,0.93,-6.7075,-1.98,-4.04,-1.99,-1.98,-4.04,83.0,44.0,17.0,0.52,1.13,0.0
15966.0,1.37,16.17,35.82,16.87,14.64,27.05,45.68,18.64,54.47,106.41,101.47,0.24,103.56,95.24,0.0,7.48,5.46,5.96,3.94,2.63,2.66,4.15,0.0,304.665,0.0,117.95,29.49,0.0,59.3,0.34,-2.65,1.72,24.19,21.88,51.365,8.69,8.87,10.55,11.96,17.8,15.68,11.61,6.2,16.37,26.91,-60.9075,122.18,0.0,1.29,8.33,5.68,6.46,2.92,6.72,12.27,11.08,10.62,7.07,5.89,46.0,62.0,89.0,2.25,10.13,0.0
